x1,x2,label
-6.995094456255609,-6.532006410869237,2
-8.74277822262606,7.346741189576777,3
-2.6209290157156757,9.371286375244367,0
-8.926801370383036,6.9243742932294765,3
5.7347803028369375,1.5690205412631562,1
-6.916352990100956,-6.439370318075691,7
-9.234255775739657,9.876548201637178,5
5.292618239805266,1.9836716047571115,1
-8.666965083447158,7.551899525075595,3
-3.312939240333364,9.106603057464474,0
1.8927791619538241,4.06327663137842,4
-9.475967751208008,9.86449245917643,5
1.526604060136022,3.0847564991190515,4
-9.601962383838917,8.931563063703289,5
-3.1093458265806384,8.847035510277847,0
-7.367563817639937,-6.353288694972027,2
6.9662135502893205,-5.198367865456365,6
-8.648228831133029,7.6288157881406145,3
-9.467933524339667,10.699038600330084,5
-9.6439231447583,8.94624322250749,5
-9.321815828200616,7.299667237427713,3
-2.3792562259285384,9.405197564086977,0
4.505175419005822,2.331940811838713,1
2.617035479326496,3.5476476483524126,4
-8.693743434682101,8.55117298545415,3
-2.705251699618829,8.282528654132262,0
-7.167280588042475,-6.713272192214431,7
-7.009422866833073,-7.6316810698349995,2
-7.109307640921392,-7.305031778008343,2
6.181133464986138,-5.210226728346961,6
-7.14098870141079,-6.355604980357502,2
-6.517517797950858,-5.942079536796654,7
-9.061544563911275,7.420567911947857,3
-6.475928646762027,-6.656911093343053,7
1.175821827766483,4.112281742523534,4
2.1345261441441616,4.685000707226986,4
-7.19203647999911,-6.86706406817053,2
-6.0667222947175565,-7.802104120263464,7
-8.52212388710825,7.809800140312068,3
-9.117788680271804,7.512128853030964,3
-1.770250600681992,8.755151019061497,0
-7.167446104270157,-6.819104685953266,2
-6.908700194579411,-5.626443613058188,7
-6.362897918176875,-6.7404541184654185,7
3.9405950493185307,2.2546543022860175,1
4.664139650200515,1.5576946257352131,1
-7.420158854951219,-6.572141789803815,2
-2.9054579922691004,8.956917907464872,0
-9.671870970977157,9.539487018484035,5
-2.6053781054433114,9.165059799365128,0
-6.37648078654405,-7.168555528037521,2
5.013525638789733,2.2783548166574645,1
-5.878772055594619,-6.118312621995481,7
2.301463691125037,4.199454251627115,4
-6.341699432671761,-5.484384282715947,7
-9.572308039551068,9.021488108066794,5
-6.229937330352246,-6.077547291316357,7
6.42519186817906,-5.112709605566921,6
-3.2845293385858163,9.048567615601335,0
-7.231799036422649,-7.584340241457727,2
2.636134731100822,3.556631046575306,4
-9.114439278776496,7.639988824376458,3
-6.960319071736228,-5.872332716126323,7
4.818386579210625,1.6267148863104048,1
-2.619033566971506,9.192842413954194,0
-6.581693601121272,-6.386714704894239,7
-9.893066215163593,9.304711391747164,5
-9.89501144585442,9.246962199995822,5
2.8390160010147234,3.588278859411565,4
-2.8476586232057297,9.320124272618756,0
1.697661462331172,3.5494814225397806,4
4.739408684014837,1.6730612453613347,1
1.7471476579414655,3.825639871951883,4
6.638169168834217,-6.126823626008388,6
-7.152086734555745,-6.680541536099911,2
-8.515585666065473,8.405150277151433,3
-6.563236258098128,-5.744763164373749,2
-6.044475105137609,-6.081487565459096,7
7.591145968975741,-4.981596022298382,6
6.582535942817149,-6.2404824387697975,6
-6.749765940290529,-7.332267905828151,2
-8.85489124307291,8.220801847257597,3
4.316592394106838,1.4323956821335346,1
5.462362692978743,1.8486516641625428,1
4.995686275272546,1.4108486380217973,1
4.696637508853725,2.3042350212012552,1
2.2941003121613917,3.976144389877856,4
-8.937439469384552,10.178952641603312,5
-8.93176357871669,7.103657386361616,3
-6.912667090474929,-7.485617693157175,2
-2.739517008532644,9.54284724130778,0
4.374750027041881,1.5767332678095598,1
2.0744007868401138,4.130154991971148,4
4.121255759064873,1.878000344898928,1
-9.674783144045662,10.254051283311057,5
-7.341243814206722,-7.555951896084114,2
7.680115275630008,-6.286984243561613,6
4.630370732276757,1.4719050016218276,1
4.642500686087193,1.996659980823103,1
6.122011606435259,-6.287119247224074,6
7.084501464737058,-6.426207626557851,6
-1.8078004675847006,8.31336059680218,0
6.882067807225199,-5.771038527583219,6
-7.261256769422529,-7.782550643608206,2
-2.913444424499344,8.763407606406053,0
-8.418005982141649,6.997210925847508,3
7.307410349678368,-5.8122520499300165,6
7.003578724577955,-5.970960971719399,6
-8.861120764813759,7.445192640160049,3
-6.046889968919982,-6.372924560766881,2
-2.745163555947467,9.558761426682004,0
2.341665345878768,3.589949099555667,4
6.452973741486525,-6.214422878683728,6
-7.154096006874054,-5.884390645893266,7
6.209861522630155,-6.166657963454407,6
-3.139639600220273,9.473217101725709,0
-6.694054254465616,-7.182102186633857,2
-9.910069229274022,9.862117107280504,5
5.221460712305581,1.9782862144505255,1
4.801238116397146,1.5595542121645705,1
-2.027509558430589,9.220676591666571,0
-9.113533046363289,8.655748059014934,5
7.259369663771112,-5.462168934700169,6
-6.256584594902455,-7.916804709480021,2
6.179319240455721,2.5329571396580204,1
2.5042397932616307,5.2667130567165845,4
-6.390947656166131,-6.189132765502495,7
-6.6291685973390795,-7.3688872156752225,2
7.069162829260712,-5.479851002333787,6
-2.48009326382975,8.44280097928301,0
-9.55607290667889,8.41046376006295,5
2.269315328005545,4.291788438832862,4
-5.708346282798184,-5.634067897536346,7
-9.240116390355594,9.875849647525142,5
6.832496472709106,-4.834125948036916,6
-6.851764735006923,-6.3330138340404725,2
-9.980759270625072,9.722337260161815,5
-8.484451788908272,7.042289527551569,3
-3.0403494799158026,9.251082343515913,0
1.8410797641626095,3.601616608607837,4
-2.463317234784999,8.020501670897875,0
4.2020697095357225,1.281769818458564,1
4.608539287591515,2.450740844191351,1
-8.421366679361558,7.553112955112922,3
-2.8743809389113184,9.12251542298931,0
-7.688878694826386,7.142103635278874,3
2.5763916432329337,3.6414985923581433,4
4.652133923357573,2.222168829563457,1
-5.886938133169944,-6.0753670928826775,7
6.557404595456015,-5.065779576860384,6
-7.657941777913222,-6.577104617603127,2
-8.879403345832294,7.8821708312927665,3
-7.558285487501613,7.275492965636378,3
-10.351138271368999,10.029489094953478,5
4.775107249118021,1.9480506292161635,1
6.8148429812929425,-5.657967946544944,6
2.0975096874359638,4.343932057154022,4
-1.4481195245464336,9.530518758473894,0
-7.8000643068170925,-7.5198980766437975,2
-8.840129026181295,6.744340570902432,3
-2.4226071601271593,9.20694481806274,0
2.457334100208553,4.409292499907211,4
-10.111765605424921,9.666523419503529,5
-6.5781517681166175,-6.678120292868251,7
-8.755101652529483,7.569748547502778,3
-8.235073273381833,6.915055080005085,3
-9.38846613820763,9.072518596343972,5
2.0616178300222208,3.162351213654855,4
-6.035550267593107,-6.234541705571936,7
-9.52153966169281,9.321962125049614,5
1.4285010253494193,4.316361911034423,4
-8.65399110219956,7.126853509335023,3
4.513594760531522,1.3492780929583073,1
2.010122938733684,5.232586735226841,4
4.227130237831846,1.8124767631142353,1
-7.353150561045881,-5.957954674872557,7
6.682780571272137,-5.326830948873367,6
-5.963295893244147,-5.954764138024537,7
6.290441655707033,-6.6864860949710065,6
-9.128771872590066,9.25305977114556,5
4.225381330767065,1.6930791638422473,1
-5.801444295864981,-5.858146571869895,7
4.5854987619996725,2.1740255449902026,1
-7.274864418873926,-6.644375414707949,2
6.710187974005834,-4.940878557199697,6
-8.557558325765752,10.002380158536457,5
-2.1660675278654935,8.207928192603497,0
-2.680554881316135,8.613147493587512,0
4.26170346358595,1.2620428291418948,1
-6.734739762703064,-5.842409193953227,2
2.1228497582216592,4.686778753924715,4
2.221911796166815,4.485049525772279,4
1.3275140014823776,3.338752182442463,4
-6.5910911275610005,-6.981632286297443,2
6.558612859213123,-4.156664002512047,6
-9.695031549549055,10.143560111664861,5
-6.637863109728468,-6.285487352360766,7
-9.358324042614393,9.059339358363832,5
-9.064480916260548,6.111583252184225,3
-6.44482423109844,-6.202290663873471,2
-8.988103160111738,9.069749903754188,5
-9.997409555795105,9.39650981453441,5
4.531038234614491,2.522558109934327,1
-8.543000341289856,7.877874705790157,3
-6.444064839435424,-7.043121359359867,2
-6.052714710929962,-6.5167149709531405,7
-9.85261845495883,9.691379052617433,5
6.40748105491742,-6.229882090563833,6
-7.693398410092851,-6.856067119945256,2
-8.734136352662235,6.302655481286558,3
-8.36918585364801,7.065500551390016,3
-9.698936925876836,9.259790393295425,5
-9.51825582712597,7.696649698512314,3
-8.863059611462226,7.660932661582005,3
-6.67290973953942,-5.941711686996913,2
4.962566811020675,2.6574854627069064,1
6.063894398153292,-7.189348893075302,6
-6.872662545194797,-6.892172136830948,2
-2.4770576135050186,8.475413739233668,0
-6.751612323994332,-6.38876410130319,2
-9.981304844337926,8.732580566460998,5
-2.3471556383553525,8.821744987990163,0
-6.460954796034328,-5.765024754497792,7
-9.51055301215315,6.864196942256604,3
-9.090286271181043,9.019799498955155,5
2.7144366441194347,4.443406115947089,4
-10.27174946329166,9.285814342293545,5
6.7904967517815065,-5.882670273286515,6
1.6855549227422415,4.30094863703281,4
-6.870410224618573,-6.706318740595111,2
-7.519841867399411,-6.002712502283765,2
-7.30108689068086,-6.274396763357615,7
4.157417105938049,2.3161954139399517,1
-6.6401372782780745,-6.713278540632473,2
-2.2516799894484203,9.271179103654426,0
1.9002219172188513,4.643495140065087,4
-2.8492099838419955,9.130412976778823,0
1.9988399454245835,4.399971969532469,4
-6.187776552087196,-5.79683468377311,7
4.382945377559754,1.4435629229962563,1
-6.443567053641308,-5.9962397647060905,7
-9.39968876741716,7.514727788590728,3
-6.849329023128631,-7.021718885325789,7
-2.4754335207087883,8.301912035091593,0
2.84330781493236,4.666360100592226,4
-7.3856793787813535,-7.707537929208831,2
-8.989994370761126,9.093305591080195,5
-2.968909740169652,9.78925333070709,0
-9.30555529126818,8.517815663661978,5
-6.999789890230337,-7.067519997050745,2
-9.115927519982609,8.264101450218998,3
-8.56020654911379,8.846592860379044,5
-2.328379610528933,8.69172625089576,0
6.462749427972909,-5.208843476582384,6
-9.601090342098379,6.977568880558081,3
-9.378856026840142,7.850099342165155,3
2.86426408059311,3.9320094244864388,4
-6.8998721687278906,-6.2122863708757485,7
-6.7010897933451785,-6.404169138289083,7
-6.301898252465745,-6.05616711491109,7
6.235057705684076,-5.710145844911289,6
2.3886202734719655,4.121093265866618,4
-8.34616655739772,7.216528493385948,3
-8.749477256169383,6.655850736143653,3
2.0607111803943035,3.519955443826624,4
6.117656051934996,-5.539064237830653,6
4.41484610048848,2.2845946501144816,1
1.528004681288717,3.609656897313023,4
-9.956075085378835,10.016243630845105,5
6.683878897565027,-5.1722786351303816,6
-8.228070512622056,-6.907257026534853,2
6.404428105115299,-6.313026503078983,6
-9.348944165201367,7.67770113914838,3
7.048823766979461,-6.561373090652771,6
-2.2482268402443015,9.162778464814915,0
-6.41178799457754,-6.244332045778867,2
-2.215769076152615,10.10951394110331,0
7.090407704582015,-5.792136384940878,6
-3.198032307031296,8.54537360824076,0
4.5358177110494635,1.7266692166113156,1
-10.159154671150704,9.301367313600027,5
-9.675789992431655,9.020324463493465,5
6.705488021277318,-6.47235677559316,6
1.8479741676602461,3.9868227037616943,4
6.136759403843834,-4.826171503267383,6
-3.5217689163815535,9.107513285583035,0
-8.943433737042579,9.734787718874864,5
-8.147248261117246,7.647877859293525,3
-6.759710616357968,-6.485890567750844,7
6.810436673100827,-5.8270190795838115,6
-5.412905312981484,-6.362240209838634,7
-8.716427399750412,7.041483600130339,3
-9.87656531444731,8.102675897167432,5
-8.858406731958182,6.608135364439679,3
-2.7813889853153415,9.069747423053254,0
-7.0071157998616975,-6.128113098984603,2
-9.157197748761668,7.058024437997794,3
-8.958945785564175,7.499550613755852,3
-3.3716565393092663,8.733142363577835,0
5.0525870107221165,2.3799245019410513,1
-2.3303039428786088,9.294678391382439,0
5.278711284122314,1.677383989522817,1
-2.9325944820869525,8.256862515855389,0
-8.873410612365333,6.493042448740708,3
-2.9539548378655116,8.606380985715603,0
5.229527428260015,2.0069289246457864,1
2.213267960979952,4.376472379516444,4
-5.9551491436785975,-6.316827078502068,2
4.635892515569792,2.713141753385745,1
6.985139666609801,-4.803276818986869,6
-7.141887324291157,-6.635422312661988,2
7.405577687629501,-5.4378119441570885,6
-9.369841029210777,9.993520180633057,5
7.395197100488197,-5.888779586955761,6
1.893611966152503,3.327159518982114,4
-8.263691093493172,6.9719347029357595,3
-9.318932117860767,8.937860246700202,5
-6.908983870965587,-6.537316946908616,7
-9.891117883952383,10.311201900013355,5
2.319677405696819,4.588159335311063,4
2.5966830850502274,3.291594666531859,4
-9.07627885117822,9.694460517840477,5
-6.83633229741482,-6.957948210971987,2
-6.464459282879147,-7.30815150623038,2
6.746044966797104,-5.929800932839821,6
-2.098167543055505,9.962682619525296,0
-7.354326635567242,-5.5639185608572514,2
-2.3611374845204622,9.144813764288266,0
-8.995458036752453,9.75767369857242,5
-7.185386092647244,-7.583440141700057,2
5.456084488193919,1.2580989949604158,1
6.281557027609411,-6.158344004941667,6
7.479482423282371,-5.981765914727613,6
6.197001885643371,-5.591038145573675,6
-8.509055620299595,8.328625184881878,3
1.9296564054253216,4.096541206054196,4
-7.26507049398596,-7.123977774434069,7
5.229598896588745,1.7385818578883796,1
-5.800475530471903,-6.357606664725567,7
-9.158073369904079,9.106658323955417,5
7.031892955200781,-5.139751174492323,6
2.5374419618800967,4.280846135434166,4
-1.9298998335490483,8.603944969022466,0
6.682348174620872,-5.495248177582427,6
-2.900824269220869,8.853255370095484,0
-7.250016889961429,-5.700949052574328,7
1.6965912330569515,3.919508638893748,4
2.0393419689937886,3.776464940391588,4
-7.374429601280561,-6.9430030533257705,2
-7.06011027406081,-6.300444691593823,2
-7.20554524505235,-6.85641025761774,2
-2.383951197879812,9.18751023294681,0
6.81039245256645,-5.879394537497621,6
-1.5763103674803718,9.251202588654216,0
-9.547395434810168,9.348752216644314,5
-6.999101214584475,-7.333891424296746,2
-9.342822638264826,9.765635936264795,5
2.1342573018965063,4.843521770907831,4
3.0192451661935653,1.4609758632735872,1
4.40435968341894,2.08919465261955,1
5.841286908055681,-5.170848109205891,6
-9.061079017336397,8.050215154057554,3
-2.388216487269733,8.057646005869422,0
-6.523027623691297,-6.729922731333068,7
-8.489216099829216,7.520265608209578,3
-9.254505543188124,7.559230693691905,3
-5.8632094968364985,-6.667219907469646,7
2.5204336445877455,3.9145732643402527,4
-8.969168578367134,9.408832831607917,5
4.582608913601792,2.592077839927463,1
-6.283572459859287,-6.845747373394302,7
-9.201896344548445,7.199763597722951,3
-2.5477484777598023,9.184862115606643,0
-6.3608572190223205,-7.13511779270332,2
-2.479082518082237,10.245907184440965,0
3.987644085975675,2.3080059583557513,1
3.97976223271778,2.888899066867909,1
-6.749939489769792,-6.128383659369056,7
7.017274764554652,-5.893881564993584,6
-9.249347178414316,9.154241339167035,5
7.257432076421184,-4.9925597604732515,6
2.5213052897940016,2.713323866824064,4
-1.875742048459439,8.66045139538893,0
4.980855321875583,1.818036305644004,1
5.297236669508817,-5.4142801266690235,6
-9.083047477895121,7.845603354033239,3
-1.566104672447485,9.10157503461424,0
1.531056538095021,4.049134980922396,4
-6.256902341739143,-6.707894468800733,7
6.415834565074315,-6.550569320067875,6
-9.591345569853898,9.817442430465707,5
-6.279173319874624,-6.110939478146619,7
-2.8095169680121526,8.868439253301684,0
1.9359865848937658,4.603281524664245,4
1.2258033680983411,4.381688924901108,4
-5.8869323389013655,-6.188347720330412,7
-8.921886796794437,7.3968797587153645,3
-3.8190701750976226,9.425237380385934,0
4.806035842217897,1.5989264156624552,1
-8.06457515597098,8.221461752046464,3
-6.788694063622023,-6.7559993001257785,2
-9.227119435170065,9.211780467194002,5
-9.39402081181847,10.64469680195628,5
-5.966756295581881,-7.206175789550414,7
1.527486166579007,4.631837149915016,4
6.733083304143243,-5.094419018630497,6
-7.72585950600868,-6.11533443354564,2
5.454186609013747,1.2831189548332862,1
-6.9604631590575154,-6.26043825554947,7
-2.5670217642468702,8.863734280403676,0
-9.256869479750245,9.98493397198255,5
-9.673402425346415,9.171583018576248,5
-7.308806081241877,-6.529954653571451,2
-2.5898404788857547,9.216311556605591,0
-9.151811285529893,8.229747194497168,3
-8.527422775527413,6.538410555553475,3
4.2200179151377135,1.673473361218721,1
4.515396761988565,2.4589551594179095,1
-7.5748615436992,7.0580885290385424,3
-9.340398140012045,6.939624132946639,3
6.7370735936470485,-5.936731705976138,6
-8.924213043159423,9.676312047940216,5
1.4094174033630051,3.429264115815999,4
4.190671500553923,2.219129269693985,1
-7.148938731892237,-6.895293537386227,7
-5.938614942913754,-6.207399570198458,2
-7.524607641021797,-7.527648979307755,2
-5.730646735425637,-6.764997227038574,7
6.824167865645215,-5.508624221360646,6
-5.8810748393092585,-5.524118391157208,7
4.280656725601883,1.8664461080848085,1
5.483449653764383,2.4139895624154573,1
-9.149898019848392,7.045784355918576,3
-2.051496564201713,9.178661683028164,0
-9.492285555838935,9.243638811138636,5
-8.740067171785276,7.678024794292959,3
6.9044541157709265,-5.066388513852998,6
2.0849124861881294,3.9467487853582823,4
-6.583076562167078,-7.034882812932942,2
4.688716885502517,1.5866647920129988,1
-8.875544471186034,7.633858964274042,3
-9.559985151635397,9.663043420418251,5
5.391057362276116,2.01021707415062,1
-7.002498723194242,-7.016471378149782,2
-2.196363949170247,8.58570734999018,0
-9.317578749981557,9.77777462339121,5
-2.895610230321536,8.895876824828317,0
6.905652869293294,-6.019568206265433,6
3.915836665479439,1.2694377967524544,1
6.325870726446168,-6.152813789759604,6
6.481465149955166,-5.955042018055475,6
-5.326459320983001,-6.791602098724535,7
6.145581533368615,-5.183278505869954,6
2.329059221229384,3.650055273321706,4
1.8327363643704322,4.059661375869728,4
-6.829961038436657,-6.504416031590052,2
-7.815023151664198,-7.055866335296601,2
-9.861432338210193,9.59409904594116,5
5.365450640125622,2.4528050969833353,1
6.5966282067397,-5.837628648029482,6
-9.097133406154096,7.435416891318153,3
-6.376703534337451,-6.191829223521521,7
-2.9632096608133556,8.308134277530677,0
4.846344563365913,1.6913074075387446,1
5.115090755321127,1.6847178561095304,1
-2.46065884837873,9.498608623464767,0
-6.761819912096987,-6.494676996332463,2
-6.870418001556494,-6.041890937138305,2
-6.620797680916708,-7.24298149985268,2
2.046730270027028,4.18174740152285,4
-6.295736160321367,-6.75289917162534,2
-8.51696637670224,7.988099180564919,3
2.2837179788819255,3.8746015539516194,4
-9.12391725152741,7.609814306176783,3
-1.4372255783900874,9.331245639357327,0
4.629428039246028,2.031833375595123,1
-6.786243808912731,-7.257801059452608,2
4.14701581306033,2.225192941699654,1
1.9269590344825023,4.27016799251077,4
-8.21044969384925,6.8762192643889515,3
-2.6415260396717284,10.374370711493132,0
4.149124510704126,2.204221421072367,1
-8.618320531609344,7.072495803322398,3
-9.096971981686197,8.028196635591494,3
-8.509656007451198,9.095339581738218,5
0.7725973774273891,5.30692284221628,4
6.905405715096477,-5.882991125226435,6
-8.824075900877686,9.652114921384698,5
-2.8668494776827345,9.35408500266566,0
-6.085698422856264,-6.287119462303699,7
-6.464924400559526,-7.985677247779889,2
-2.2516737798997264,10.940651873525683,0
-7.210939070624193,-6.594810258979367,2
6.85071786117674,-5.765315589629935,6
-9.434606765179401,9.806065649509534,5
-6.518105194382919,-6.707988005726615,7
3.7833115716826624,2.650105871023438,1
-1.3518683397159958,8.080653531902447,0
-2.8602241699914264,8.850455054899438,0
-7.047519540796334,-6.04559883063125,2
-6.614725102193629,-6.159325282946996,2
-9.513976385482895,9.229654057680866,5
-9.503629702065911,8.691339794787396,5
-3.0044657856180943,8.731137263396935,0
-2.8400908554369444,9.440502795596434,0
-6.780584810767342,-6.952289799237918,2
-2.3708522233877405,9.427877752716334,0
-2.4021507509876483,8.391416738842327,0
-2.2567039835625216,9.447163725283382,0
-6.684241453469464,-6.115948530594354,7
6.867132718087269,-5.301250365891379,6
-7.1495070313059506,-7.269261955977103,2
-8.797185761998298,7.856263103031379,3
-7.236050082489852,-6.826894479429998,2
4.41985659287961,2.0385399725837776,1
-8.313551398976342,7.055905309718419,3
3.0664875872545396,4.091656741843322,4
-6.000952762433989,-6.073820659373845,7
-9.92284648341391,9.918149386937925,5
-6.4617811351187,-7.444963020604756,2
-5.820607493388314,-6.282918226195876,7
7.1480082650824155,-5.969027942793501,6
-7.310307989334881,-6.225262949244854,7
-7.920591895093131,-6.031881409130928,2
4.6883768187244605,2.2707481966591887,1
-9.770970889740006,9.49053719617234,5
-5.769043970120666,-5.977757879330792,7
-5.5929472895263395,-6.850500376268703,2
4.7953326190271035,2.710847792415508,1
-5.667268005825823,-6.4569330602308,7
-7.7143298317119555,-6.608429497085979,2
5.867579887565165,-6.017744125107624,6
1.7807070037144888,4.948444937565926,4
2.3286871873954604,3.6347437743340807,4
-6.209475386105937,-6.527734086642219,7
6.635095363483117,-4.867091988099605,6
-7.43940835652264,-6.691486462552533,7
7.108467283296037,-6.087289829203974,6
-3.0446438720833062,9.255522335819915,0
-10.120866945621637,9.245584691062552,5
1.400368617168533,3.814998957022955,4
-9.528519929876875,8.911662572799107,5
4.260312505451252,2.048366577178836,1
2.012481335400835,4.437696533129483,4
-2.7740777249362694,9.270919844755,0
-9.144722101878203,7.129672135530711,3
6.743643624307808,-5.252694740150906,6
-8.138650038343009,7.785839756955087,3
-6.898444542363694,-6.328458652267686,2
-9.176523907665645,8.223993131954112,3
-3.0846944117639015,9.202135137371158,0
-6.4171517278601025,-6.108051340026185,7
-6.717704039313219,-7.088766999237738,7
7.124006611995224,-4.8979111001435145,6
4.314557551667188,1.7296069920583839,1
-8.992216874112511,7.433098079330673,3
5.102967609993922,2.9278780041757972,1
-6.42912913940414,-6.293483861451939,7
-7.123430303187517,-7.096388687185757,2
-7.205219751968463,-6.734844836179418,7
-2.9726628588417916,8.984523450167421,0
-10.110714711094468,8.415018748551885,5
-9.574219535399386,9.393637544917784,5
-5.776938337064667,-6.147088706832276,7
-9.782398523354566,9.48340515442763,5
-6.219153841218059,-6.201748883545713,7
-6.958631140440764,-7.093550128249657,2
-2.3373884782685197,8.132766050516954,0
7.29735008928899,-5.764651817583918,6
1.663096602079577,4.60891374439313,4
-6.794194472087299,-6.972101261452286,2
4.780374770095618,1.6618199240304352,1
-7.58338303851018,-7.269017937071384,2
-5.813020838358702,-5.352736075821027,7
-9.770786478855394,8.978592209570383,5
2.1829788425893124,4.372411933038551,4
6.609032120385578,-5.52703188830961,6
2.4017645297575583,4.302047267905596,4
-6.710825860113669,-7.08604807633718,2
1.6453179404308376,4.0211140174875215,4
-9.319162074559134,9.934450711894787,5
7.454991945002758,-5.095760559642454,6
-3.468583230702271,9.001029190473712,0
-7.434915113884184,-6.003974371564135,2
7.136451630899651,-5.502670701464554,6
4.677781115324964,1.634588828184676,1
2.187740350971404,4.5782160367253715,4
6.660962544344815,-5.0471075087267625,6
-7.939484493211249,7.6439443461322085,3
-5.557390341730276,-5.883490144998557,7
1.7095188841094109,4.359353322639613,4
-2.9511263411533166,9.091148681171086,0
2.3484616740708857,3.373255477428784,4
5.587925366504138,-6.057128779981693,6
4.586363656250822,1.455548522731045,1
-5.656751201342857,-6.815499002288333,2
2.0749879879371558,3.4944388084618065,4
-5.497243156115442,-5.2162597298350075,7
-6.228937185235434,-6.503505940680029,7
1.671304390960798,3.830001097145435,4
2.5131829783599726,3.9990358641665975,4
-6.686614310779889,-5.444254356626567,7
-6.380115651180218,-6.4359682315675935,7
-8.53437950177774,7.4168274770768825,3
6.798229270191279,-6.129113311482069,6
-6.279020230069298,-7.084147279786722,2
-3.2688826060297567,8.772169091765196,0
1.6782250622753137,5.287669458593063,4
-2.139964333055045,9.099970268793307,0
-8.128075632641083,7.038149768623965,3
-6.596155884248014,-6.384883980083392,7
4.3436818741086665,1.541174299100824,1
6.416544167359239,-5.652637958498057,6
-6.675500813294034,-7.731401395394867,2
2.0834489863803176,4.433100570439103,4
-1.7763732385919733,8.901397977955053,0
5.40144087486293,2.2426247057830615,1
-9.65531869742041,9.405541140604484,5
4.9519387447541785,2.287342438572872,1
1.9902310615676795,4.3258327610726495,4
2.8195527664766615,3.737970881761745,4
6.938669402615224,-5.590319628143393,6
3.606157786208163,1.9286096641843378,1
6.502947181550663,-6.534813190782805,6
-6.978275453084196,-6.083560191313063,7
6.327077899849705,-5.238237377643896,6
-8.961916447896309,6.982530791499804,3
-9.878571838986312,9.69248624545019,5
-3.127672978491791,8.354057821656184,0
-6.781704563602429,-7.369295982083463,2
-10.297492980550468,8.517792637249498,5
6.535613370057672,-5.569535033026388,6
-9.562334706844132,6.224119937188663,3
-8.115449441214915,-7.278557221011185,2
-6.524147207049524,-6.657977937532927,2
-6.7396428779913595,-7.442854116925135,2
2.886071819914531,4.379613390757925,4
-8.82416856857078,7.338400985246576,3
-2.748784741975395,8.921456639866413,0
-3.0623651100557643,8.416182816157987,0
-6.768302415818811,-6.119879280699279,7
-6.365049372488448,-6.643810852069425,2
4.700026652084051,2.2303891009701067,1
-9.339137761583467,7.182972769055726,3
-2.732455099086261,9.442485525360057,0
1.7028193610194244,3.4999066592171597,4
1.7884496342082299,4.3347034967862665,4
-6.372855034080937,-6.526169029475766,7
-7.898689458740197,-7.384152748734649,2
6.059332920428535,-5.159378092203695,6
5.089678773944727,2.1268194443790365,1
-8.817255137800013,10.401243487319448,5
-8.846539204672386,7.917719552222745,3
2.0442059708537306,4.087950555106665,4
-9.922355340905476,9.894218218008147,5
-6.600420329393446,-6.339135938370463,7
-8.858105333564337,7.664273264185016,3
6.529386766423588,-5.936629992341821,6
1.8748253957181618,4.785322592257776,4
2.5616406515798236,4.142197321170555,4
